"id","year","estado","estado_id","municipio","municipio_id","tomas"
"1","2000","Aguascalientes","1","Aguascalientes","","2"
"2","2000","Aguascalientes","1","Rincón De Romos","","1"
"3","2000","Aguascalientes","1","San Francisco De Romos","","1"
"4","2000","Chihuahua","8","Ciudad Jiménez","","1"
"5","2000","Chihuahua","8","Enríquez","","1"
"6","2000","Chihuahua","8","Jiménez","","2"
"7","2000","Chihuahua","8","Ojo Laguna","","1"
"8","2000","Coahuila","5","Francisco I. Madero","","4"
"9","2000","Coahuila","5","Parras De La Fuente","","7"
"10","2000","Coahuila","5","San Pedro De Las Colonias","","1"
"11","2000","Durango","10","Gómez Palacio","","2"
"12","2000","Guanajuato","11","Abasolo","","1"
"13","2000","Guanajuato","11","León","","3"
"14","2000","Guanajuato","11","Pénjamo","","3"
"15","2000","Guanajuato","11","Salamanca","","3"
"16","2000","Guanajuato","11","Santa Ana Pacueco","","2"
"17","2000","Guanajuato","11","Silao","","1"
"18","2000","Hidalgo","13","Ajacuba","","2"
"19","2000","Hidalgo","13","Atitalaquia","","3"
"20","2000","Hidalgo","13","Atotonilco De Tula","","2"
"21","2000","Hidalgo","13","Cuautepec","","1"
"22","2000","Hidalgo","13","Huichapan","","2"
"23","2000","Hidalgo","13","Nopala","","1"
"24","2000","Hidalgo","13","Pachuca","","2"
"25","2000","Hidalgo","13","San Agustín Tlaxiaca","","4"
"26","2000","Hidalgo","13","Santa Ana Ahuehuepan","","1"
"27","2000","Hidalgo","13","Santiago Tulantepec","","1"
"28","2000","Hidalgo","13","Tepeji Del Rio","","1"
"29","2000","Hidalgo","13","Tepetitlan","","2"
"30","2000","Hidalgo","13","Tetepango","","1"
"31","2000","Hidalgo","13","Tlahuelilpan","","1"
"32","2000","Hidalgo","13","Tlaxcoapan","","1"
"33","2000","Hidalgo","13","Tula","","4"
"34","2000","Hidalgo","13","Tulancingo","","1"
"35","2000","Jalisco","14","Atotonilco El Alto","","1"
"36","2000","Jalisco","14","Encarnación De Díaz","","2"
"37","2000","Jalisco","14","Lagos De Moreno","","1"
"38","2000","Jalisco","14","Tototlan","","2"
"39","2000","Jalisco","14","Zapotlanejo","","1"
"40","2000","México","15","Acolman","","1"
"41","2000","México","15","Aculco","","1"
"42","2000","México","15","Ixtlahuaca","","1"
"43","2000","México","15","Jilotepec","","1"
"44","2000","México","15","Otumba","","2"
"45","2000","México","15","Polotitlan","","1"
"46","2000","México","15","Soapayuca","","1"
"47","2000","México","15","Tlanepantla","","1"
"48","2000","México","15","Tultitlan","","1"
"49","2000","Nuevo León","19","Montemorelos","","1"
"50","2000","Oaxaca","20","Acatlán De Pérez Figueroa","","2"
"51","2000","Oaxaca","20","San Juan Guichicovi","","1"
"52","2000","Oaxaca","20","Santa María Petapa","","1"
"53","2000","Puebla","21","Acajete","","3"
"54","2000","Puebla","21","Acatzingo","","2"
"55","2000","Puebla","21","Esperanza","","1"
"56","2000","Puebla","21","Palmar De Bravo","","2"
"57","2000","Puebla","21","Quecholac","","2"
"58","2000","Puebla","21","San Matías Tlalancaleca","","1"
"59","2000","Puebla","21","San Pedro Tlaltenango","","1"
"60","2000","Puebla","21","Santa María Coronango","","1"
"61","2000","Puebla","21","Tepeaca","","2"
"62","2000","Querétaro","22","Corregidora","","2"
"63","2000","Querétaro","22","Huimilpan","","3"
"64","2000","Querétaro","22","Pedro Escobedo","","2"
"65","2000","Sinaloa","25","Guasave","","2"
"66","2000","Sinaloa","25","Topolobampo","","1"
"67","2000","Tabasco","27","Cárdenas","","1"
"68","2000","Tamaulipas","28","Altamira","","1"
"69","2000","Tamaulipas","28","Cd. Victoria","","2"
"70","2000","Tamaulipas","28","González","","3"
"71","2000","Tamaulipas","28","Llera De Canales","","2"
"72","2000","Tamaulipas","28","Tampico","","1"
"73","2000","Tamaulipas","28","Llera De Canales","","1"
"74","2000","Veracruz","30","Acayucan","","1"
"75","2000","Veracruz","30","Chinameca","","2"
"76","2000","Veracruz","30","Coatzacoalcos","","1"
"77","2000","Veracruz","30","Cuichapa","","2"
"78","2000","Veracruz","30","Jaltipan","","1"
"79","2000","Veracruz","30","Matatenatito","","1"
"80","2000","Veracruz","30","Medellín De Bravo","","2"
"81","2000","Veracruz","30","Omealca","","3"
"82","2000","Veracruz","30","Rodríguez Clara","","1"
"83","2000","Veracruz","30","Tierra Blanca","","8"
"84","2000","Veracruz","30","Tlalixcoyan","","1"
"85","2000","Veracruz","30","Tres Valles","","2"
"86","2000","Veracruz","30","Tuxpan","","1"
"87","2000","Veracruz","30","Villa Azueta","","1"
"88","2000","Zacatecas","32","Los Pinos","","1"
"89","2000","Zacatecas","32","Luis Moya","","2"
"90","2000","Zacatecas","32","Ojo Caliente","","2"
"91","2001","Aguascalientes","1","Aguascalientes","","1"
"92","2001","Aguascalientes","1","San Francisco De Los Romos","","1"
"93","2001","Chihuahua","8","Chihuahua","","1"
"94","2001","Coahuila","5","Francisco I. Madero","","2"
"95","2001","Coahuila","5","Matamoros","","1"
"96","2001","Coahuila","5","Parras De La Fuente","","3"
"97","2001","Coahuila","5","San Pedro De Las Colonias","","3"
"98","2001","Durango","10","Gómez Palacio","","4"
"99","2001","Guanajuato","11","Abasolo","","1"
"100","2001","Guanajuato","11","Apaseo El Alto","","1"
"101","2001","Guanajuato","11","Celaya","","7"
"102","2001","Guanajuato","11","Guanajuato","","1"
"103","2001","Guanajuato","11","Irapuato","","1"
"104","2001","Guanajuato","11","León","","3"
"105","2001","Guanajuato","11","Salamanca","","2"
"106","2001","Guanajuato","11","San Luis De La Paz","","1"
"107","2001","Guanajuato","11","Yuriria","","1"
"108","2001","Hidalgo","13","Pachuca","","2"
"109","2001","Hidalgo","13","San Agustín Tlaxiaca","","1"
"110","2001","Hidalgo","13","Tetepango","","2"
"111","2001","Hidalgo","13","Tula","","3"
"112","2001","Jalisco","14","Lagos De Moreno","","3"
"113","2001","Jalisco","14","Tala","","2"
"114","2001","Jalisco","14","Unión De San Antonio","","1"
"115","2001","Jalisco","14","Zapotlanejo","","1"
"116","2001","México","15","Acolman","","1"
"117","2001","México","15","Ixtlahuaca","","1"
"118","2001","México","15","Tepetlaoxtoc","","1"
"119","2001","Nuevo León","19","García","","1"
"120","2001","Nuevo León","19","Linares","","1"
"121","2001","Oaxaca","20","Acatlán De Pérez Figueroa","","1"
"122","2001","Oaxaca","20","Asunción De Ixtaltepec","","3"
"123","2001","Oaxaca","20","Espinal","","1"
"124","2001","Puebla","21","Acatzingo","","1"
"125","2001","Puebla","21","Amozoc De Mota","","1"
"126","2001","Puebla","21","Huauchinango","","1"
"127","2001","Puebla","21","Huejotzingo","","2"
"128","2001","Puebla","21","Palmar De Bravo","","1"
"129","2001","Puebla","21","Puebla","","2"
"130","2001","Puebla","21","Quecholac","","1"
"131","2001","Puebla","21","Santa María Coronango","","1"
"132","2001","Puebla","21","Tepeaca","","4"
"133","2001","San Luis Potosí","24","La Enramada","","1"
"134","2001","San Luis Potosí","24","San Luis Potosí","","1"
"135","2001","Sinaloa","25","Ahome","","1"
"136","2001","Sinaloa","25","Guasave","","1"
"137","2001","Tabasco","27","Huimanguillo","","5"
"138","2001","Tamaulipas","28","Altamira","","5"
"139","2001","Tamaulipas","28","Cd. Madero","","1"
"140","2001","Tamaulipas","28","Cd. Victoria","","2"
"141","2001","Tamaulipas","28","González","","3"
"142","2001","Tamaulipas","28","Llera De Canales","","1"
"143","2001","Tamaulipas","28","Villa González","","3"
"144","2001","Veracruz","30","Angostura","","1"
"145","2001","Veracruz","30","Chacaltianguis","","4"
"146","2001","Veracruz","30","Chinameca","","1"
"147","2001","Veracruz","30","Cosamaloapan","","1"
"148","2001","Veracruz","30","Cosoleacaque","","1"
"149","2001","Veracruz","30","Cuichapa","","1"
"150","2001","Veracruz","30","Los Robles","","1"
"151","2001","Veracruz","30","Medellín De Bravo","","2"
"152","2001","Veracruz","30","Omealca","","1"
"153","2001","Veracruz","30","Otapa","","2"
"154","2001","Veracruz","30","Piedras Negras","","1"
"155","2001","Veracruz","30","Rafael Delgado","","1"
"156","2001","Veracruz","30","Tierra Blanca","","8"
"157","2001","Veracruz","30","Tlalixcoyan","","3"
"158","2001","Veracruz","30","Villa Azueta","","2"
"159","2001","Veracruz","30","Villa Isla","","2"
"160","2001","Zacatecas","32","Ojo Caliente","","1"
"161","2001","Zacatecas","32","Zacatecas","","2"
"162","2002","Aguascalientes","1","Aguascalientes","","1"
"163","2002","Aguascalientes","1","Rincón De Romos","","1"
"164","2002","Aguascalientes","1","San Francisco De Los Romo","","1"
"165","2002","Chihuahua","8","Cd. Camargo","","3"
"166","2002","Chihuahua","8","Cd. Jiménez","","1"
"167","2002","Chihuahua","8","Gómez Palacio","","1"
"168","2002","Chihuahua","8","Jiménez","","3"
"169","2002","Coahuila","5","Francisco I. Madero","","2"
"170","2002","Coahuila","5","Matamoros","","1"
"171","2002","Coahuila","5","San Pedro De Las Colonias","","1"
"172","2002","Durango","10","Gómez Palacio","","2"
"173","2002","Guanajuato","11","Apaseo El Alto","","1"
"174","2002","Guanajuato","11","Celaya","","1"
"175","2002","Guanajuato","11","León","","2"
"176","2002","Guanajuato","11","Pénjamo","","4"
"177","2002","Guanajuato","11","Salamanca","","7"
"178","2002","Guanajuato","11","San Diego De La Unión","","2"
"179","2002","Guanajuato","11","San José Iturbide","","1"
"180","2002","Guanajuato","11","San Luis De La Paz","","2"
"181","2002","Guanajuato","11","Silao","","1"
"182","2002","Guanajuato","11","Valle De Santiago","","1"
"183","2002","Hidalgo","13","Epazoyucan","","1"
"184","2002","Hidalgo","13","Huichapan","","2"
"185","2002","Hidalgo","13","Pachuca","","2"
"186","2002","Hidalgo","13","San Juan Tlaxiaca","","1"
"187","2002","Hidalgo","13","San Pablo Actopan","","1"
"188","2002","Hidalgo","13","Santa Julia","","1"
"189","2002","Hidalgo","13","Singuilucan","","1"
"190","2002","Hidalgo","13","Tetepango","","1"
"191","2002","Hidalgo","13","Tlaxcoapan","","1"
"192","2002","Hidalgo","13","Tula","","2"
"193","2002","México","15","Actopan","","1"
"194","2002","México","15","Chiautzingo","","1"
"195","2002","México","15","Papalotla","","1"
"196","2002","Michoacán","16","Cuitzeo","","1"
"197","2002","Morelos","17","Tres Marías","","2"
"198","2002","Nuevo León","19","Cadereyta","","1"
"199","2002","Nuevo León","19","El Carmen","","1"
"200","2002","Nuevo León","19","General Bravo","","6"
"201","2002","Nuevo León","19","General Terán","","1"
"202","2002","Nuevo León","19","Los Ramones","","1"
"203","2002","Nuevo León","19","Mina","","2"
"204","2002","Nuevo León","19","Montemorelos","","1"
"205","2002","Oaxaca","20","Asunción Ixtaltepec","","2"
"206","2002","Oaxaca","20","Espinal","","1"
"207","2002","Oaxaca","20","Matías Romero","","1"
"208","2002","Oaxaca","20","San Blas Atempa","","1"
"209","2002","Puebla","21","Acajete","","2"
"210","2002","Puebla","21","Acatzingo","","1"
"211","2002","Puebla","21","Amozoc De Mota","","1"
"212","2002","Puebla","21","Esperanza","","1"
"213","2002","Puebla","21","Palmar De Bravo","","1"
"214","2002","Puebla","21","Puebla","","2"
"215","2002","Puebla","21","San Salvador El Verde","","1"
"216","2002","Puebla","21","Tepeaca","","2"
"217","2002","San Luis Potosí","24","San Luis Potosí","","1"
"218","2002","San Luis Potosí","24","Santa María Del Rio","","5"
"219","2002","San Luis Potosí","24","Villa De Reyes","","1"
"220","2002","Sinaloa","25","Guasave","","2"
"221","2002","Tabasco","27","Cardenas","","1"
"222","2002","Tabasco","27","Cunduacan","","1"
"223","2002","Tabasco","27","Huimanguillo","","2"
"224","2002","Tamaulipas","28","Reynosa","","2"
"225","2002","Veracruz","30","Amatlán De Los Reyes","","1"
"226","2002","Veracruz","30","Chacaltianguis","","2"
"227","2002","Veracruz","30","Cosamaloapan","","1"
"228","2002","Veracruz","30","Cuichapa","","1"
"229","2002","Veracruz","30","Fortín De Las Flores","","2"
"230","2002","Veracruz","30","Iztaczoquitlan","","1"
"231","2002","Veracruz","30","Jesús Carranza","","1"
"232","2002","Veracruz","30","La Isla","","1"
"233","2002","Veracruz","30","Medellín De Bravo","","2"
"234","2002","Veracruz","30","Omealca","","2"
"235","2002","Veracruz","30","Rodríguez Clara","","4"
"236","2002","Veracruz","30","Sayula De Alemán","","1"
"237","2002","Veracruz","30","Tierra Blanca","","18"
"238","2002","Veracruz","30","Tlalixcoyan","","12"
"239","2002","Veracruz","30","Tuxpan","","1"
"240","2002","Veracruz","30","Tuxtlilla","","1"
"241","2002","Veracruz","30","Villa Azueta","","3"
"242","2002","Veracruz","30","Villa Isla","","3"
"243","2003","Chihuahua","8","Cd. Camargo","","3"
"244","2003","Chihuahua","8","Chihuahua","","2"
"245","2003","Chihuahua","8","Jiménez","","1"
"246","2003","Coahuila","5","Castaños","","4"
"247","2003","Coahuila","5","Parras De La Fuente","","4"
"248","2003","Coahuila","5","San Pedro De Las Colonias","","5"
"249","2003","Durango","10","Gómez Palacio","","1"
"250","2003","Durango","10","Tlahualilo","","1"
"251","2003","Guanajuato","11","Apaseo El Grande","","2"
"252","2003","Guanajuato","11","León","","5"
"253","2003","Guanajuato","11","Dr. Mora","","1"
"254","2003","Guanajuato","11","Irapuato","","1"
"255","2003","Guanajuato","11","Pénjamo","","1"
"256","2003","Guanajuato","11","Pénjamo","","2"
"257","2003","Guanajuato","11","Pueblo Nuevo","","1"
"258","2003","Guanajuato","11","Salamanca","","1"
"259","2003","Guanajuato","11","San José Iturbide","","1"
"260","2003","Guanajuato","11","San Luis De La Paz","","2"
"261","2003","Guanajuato","11","Silao","","3"
"262","2003","Guanajuato","11","Uriangato","","1"
"263","2003","Guanajuato","11","Valle De Santiago","","1"
"264","2003","Hidalgo","13","Ajacuba","","1"
"265","2003","Hidalgo","13","Epazoyucan","","1"
"266","2003","Hidalgo","13","Singuilucan","","1"
"267","2003","Hidalgo","13","Soapayucan","","1"
"268","2003","Hidalgo","13","Tepetitlan","","1"
"269","2003","Hidalgo","13","Tetepango","","1"
"270","2003","Hidalgo","13","Tula","","1"
"271","2003","Jalisco","14","Tala","","1"
"272","2003","México","15","Atlacomulco","","1"
"273","2003","México","15","Calpulalpan","","2"
"274","2003","México","15","San Juan Guichicovi","","1"
"275","2003","México","15","Otumba","","1"
"276","2003","México","15","San Andrés Chiautla","","1"
"277","2003","Michoacán","16","Ecuandureo","","1"
"278","2003","Michoacán","16","La Piedad","","1"
"279","2003","Michoacán","16","Zamora","","2"
"280","2003","Morelos","17","Huitzilac","","3"
"281","2003","Morelos","17","Tres Marías","","2"
"282","2003","Nuevo León","19","Apodaca","","2"
"283","2003","Nuevo León","19","Cadereyta","","2"
"284","2003","Nuevo León","19","El Carmen","","1"
"285","2003","Nuevo León","19","Gral. Bravo","","4"
"286","2003","Nuevo León","19","Santa Catarina","","1"
"287","2003","Nuevo León","19","Mina","","1"
"288","2003","Nuevo León","19","Montemorelos","","2"
"289","2003","Nuevo León","19","Villa De García","","2"
"290","2003","Oaxaca","20","Acatlán De Pérez Figueroa","","1"
"291","2003","Oaxaca","20","Asunción Ixtaltepec","","1"
"292","2003","Oaxaca","20","San Blas Atempa","","1"
"293","2003","Oaxaca","20","San Juan Guichicovi","","1"
"294","2003","Oaxaca","20","Espinal","","2"
"295","2003","Oaxaca","20","Matías Romero","","1"
"296","2003","Oaxaca","20","Juchitán","","1"
"297","2003","Puebla","21","Acajete","","2"
"298","2003","Puebla","21","Acatzingo","","1"
"299","2003","Puebla","21","Amozoc De Mota","","2"
"300","2003","Puebla","21","Huejotzingo","","1"
"301","2003","Puebla","21","Maltrata","","1"
"302","2003","Puebla","21","Quecholac","","3"
"303","2003","Puebla","21","Tecamachalco","","1"
"304","2003","Puebla","21","Tepeaca","","4"
"305","2003","Puebla","21","Venustiano Carranza","","1"
"306","2003","Querétaro","22","Pedro Escobedo","","1"
"307","2003","Querétaro","22","San Juan Del Rio","","2"
"308","2003","San Luis Potosí","24","Santa María Del Río","","1"
"309","2003","San Luis Potosí","24","San Luis Potosí","","1"
"310","2003","Sinaloa","25","Culiacán","","1"
"311","2003","Sinaloa","25","Guasave","","4"
"312","2003","Sinaloa","25","Mazatlán","","1"
"313","2003","Sinaloa","25","Salvador Alvarado","","2"
"314","2003","Tabasco","27","Cunduacan","","1"
"315","2003","Tabasco","27","Huimanguillo","","3"
"316","2003","Tabasco","27","Villahermosa","","1"
"317","2003","Tamaulipas","28","Victoria","","1"
"318","2003","Tamaulipas","28","Reynosa","","1"
"319","2003","Tlaxcala","29","Nanacamilpa","","1"
"320","2003","Veracruz","30","Boca Del Rio","","1"
"321","2003","Veracruz","30","Amatlán De Los Reyes","","1"
"322","2003","Veracruz","30","Isla","","1"
"323","2003","Veracruz","30","Jesús Carranza","","1"
"324","2003","Veracruz","30","Medellín De Bravo","","1"
"325","2003","Veracruz","30","Omealca","","2"
"326","2003","Veracruz","30","Sayula","","1"
"327","2003","Veracruz","30","Tierra Blanca","","2"
"328","2003","Veracruz","30","Tlalixcoyan","","10"
"329","2003","Veracruz","30","Tuxpan","","3"
"330","2003","Veracruz","30","Villa Isla","","2"
"331","2003","Zacatecas","32","Juárez","","1"
"332","2004","Baja California","2","Tecate, B.C.","","1"
"333","2004","Coahuila","5","Castaños, Coah.","","1"
"334","2004","Coahuila","5","Francisco I. Madero, Coah.","","3"
"335","2004","Coahuila","5","General Cepeda, Coah.","","1"
"336","2004","Coahuila","5","Mayran, Coah.","","3"
"337","2004","Coahuila","5","Parras De La Fuente, Coah.","","4"
"338","2004","Coahuila","5","San Pedro De Las Colonias, Coah.","","11"
"339","2004","Durango","10","Gómez Palacio, Dgo.","","3"
"340","2004","Guanajuato","11","Apaseo El Alto, Gto.","","2"
"341","2004","Guanajuato","11","Irapuato, Gto.","","1"
"342","2004","Guanajuato","11","León, Gto.","","6"
"343","2004","Guanajuato","11","Pénjamo, Gto.","","1"
"344","2004","Guanajuato","11","Pueblo Nuevo, Gto.","","2"
"345","2004","Guanajuato","11","San Vicente De Garma, Gto.","","1"
"346","2004","Hidalgo","13","Cuautepec, Hgo.","","2"
"347","2004","Hidalgo","13","Mineral De La Reforma, Hgo.","","1"
"348","2004","Hidalgo","13","Pachuca, Hgo.","","2"
"349","2004","Jalisco","14","Arenal, Jal.","","1"
"350","2004","Jalisco","14","Atotonilco El Alto, Jal.","","2"
"351","2004","Jalisco","14","Encarnacion De Diaz, Jal.","","1"
"352","2004","Jalisco","14","Tala, Jal.","","1"
"353","2004","Jalisco","14","Tlajomulco De Zuñiga, Jal","","3"
"354","2004","Jalisco","14","Tonala, Jal.","","1"
"355","2004","México","15","Aculco, Edo. De Mex.","","1"
"356","2004","México","15","Papalotla, Edo. De Mex.","","1"
"357","2004","México","15","Acolman, Mex.","","1"
"358","2004","Michoacán","16","Chupicuaro De Cuitzeo, Mich.","","1"
"359","2004","Michoacán","16","La Piedad. Mich.","","1"
"360","2004","Michoacán","16","Encuandureo, Mich.","","1"
"361","2004","Michoacán","16","Yurecuaro, Mich.","","1"
"362","2004","Morelos","17","Huitzilac, Mor.","","2"
"363","2004","Morelos","17","Tres Marias, Mor.","","1"
"364","2004","Nuevo León","19","Apodaca, N.L.","","3"
"365","2004","Nuevo León","19","Cadereyta, N.L.","","2"
"366","2004","Nuevo León","19","El Carmen, N.L.","","1"
"367","2004","Nuevo León","19","Escobedo, N.L.","","3"
"368","2004","Nuevo León","19","Hidalgo, N.L.","","1"
"369","2004","Nuevo León","19","Pesqueria, N.L.","","1"
"370","2004","Nuevo León","19","Villa De García, N.L.","","1"
"371","2004","Oaxaca","20","Espinal, Oax.","","1"
"372","2004","Oaxaca","20","Matias Romero Oax.","","1"
"373","2004","Oaxaca","20","San Juan Guichicovi, Oax.","","1"
"374","2004","Oaxaca","20","Santa Maria Petapa, Oax.","","1"
"375","2004","Puebla","21","Acajete, Pue.","","1"
"376","2004","Puebla","21","Huauchinango, Pue.","","1"
"377","2004","Querétaro","22","Escobedo, Qro.","","1"
"378","2004","Querétaro","22","San Juan Del Rió, Qro.","","2"
"379","2004","Tlaxcala","29","Nanacamilpa, Tlax.","","1"
"380","2004","Veracruz","30","Cosamaloapan, Ver.","","1"
"381","2004","Veracruz","30","Medellin De Bravo, Ver.","","3"
"382","2004","Veracruz","30","Omealca, Ver.","","1"
"383","2004","Veracruz","30","Tierra Blanca, Ver","","6"
"384","2004","Veracruz","30","Tlalixcoyan, Ver.","","5"
"385","2005","Baja California","2","Mexicali, B.C.","","1"
"386","2005","Baja California","2","Tecate, B.C.","","1"
"387","2005","Campeche","4","Merida, Yuc.","","1"
"388","2005","Chihuahua","8","Avalos, Chih.","","1"
"389","2005","Chihuahua","8","Cd. Juarez, Chih.","","1"
"390","2005","Chihuahua","8","Chihuahua, Chih.","","1"
"391","2005","Chihuahua","8","Jimenez, Chih.","","1"
"392","2005","Coahuila","5","Ejido El Dorado, Coah.","","1"
"393","2005","Coahuila","5","Francisco I. Madero, Coah.","","7"
"394","2005","Coahuila","5","Gral. Cepeda, Coah.","","1"
"395","2005","Coahuila","5","Matamoros, Coah.","","1"
"396","2005","Coahuila","5","Ramos Arizpe, Coah.","","3"
"397","2005","Coahuila","5","San Pedro De Las Colonias, Coah.","","10"
"398","2005","Coahuila","5","Torreon, Coah.","","1"
"399","2005","Durango","10","Bermejillo, Dgo.","","1"
"400","2005","Durango","10","Gomez Palacio, Dgo.","","9"
"401","2005","Durango","10","Mapimi, Dgo.","","3"
"402","2005","Durango","10","Tlahualillo, Dgo.","","1"
"403","2005","Guanajuato","11","Apaseo El Alto, Gto.","","1"
"404","2005","Guanajuato","11","Atotonilco El Alto, Gto.","","1"
"405","2005","Guanajuato","11","Celaya, Gto.","","2"
"406","2005","Guanajuato","11","Leon, Gto.","","1"
"407","2005","Guanajuato","11","Penjamo, Gto.","","2"
"408","2005","Guanajuato","11","San Diego De La Union, Gto.","","1"
"409","2005","Hidalgo","13","Atotonilco De Tula, Hgo.","","1"
"410","2005","Jalisco","14","Arenal, Jal.","","2"
"411","2005","Jalisco","14","Atotonilco, Jal.","","1"
"412","2005","Jalisco","14","Encarnación De Diaz, Jal.","","1"
"413","2005","Jalisco","14","Lagos De Moreno, Jal.","","2"
"414","2005","Jalisco","14","Puente Grande, Jal.","","1"
"415","2005","Jalisco","14","Tala, Jal.","","2"
"416","2005","México","15","Aculco, Mex.","","1"
"417","2005","México","15","Ixtlahuaca, Méx.","","2"
"418","2005","México","15","Otumba, Mex.","","2"
"419","2005","Michoacán","16","Cuitzeo, Mich.","","3"
"420","2005","Morelos","17","Cuernavaca, Mor.","","1"
"421","2005","Morelos","17","Huitzilac, Mor.","","2"
"422","2005","Morelos","17","Tres Marias, Mor.","","1"
"423","2005","Nuevo León","19","Cadereyta, N.L.","","2"
"424","2005","Nuevo León","19","Carmen, N.L.","","2"
"425","2005","Nuevo León","19","Escobedo, N.L.","","1"
"426","2005","Nuevo León","19","Linares, N.L.","","1"
"427","2005","Oaxaca","20","Asuncion Ixtaltepec, Oax.","","2"
"428","2005","Oaxaca","20","Juchitan, Oax.","","1"
"429","2005","Oaxaca","20","Matias Romero, Oax.","","1"
"430","2005","Oaxaca","20","Salina Cruz, Oax.","","1"
"431","2005","Oaxaca","20","San Juan Guichicovi, Oax.","","1"
"432","2005","Oaxaca","20","San Juan Ixtaltepec, Oax.","","1"
"433","2005","Querétaro","22","San Juan Del Rio, Qro.","","2"
"434","2005","Sinaloa","25","Mazatlan, Sin.","","10"
"435","2005","Tabasco","27","Cardenas, Tab.","","2"
"436","2005","Tabasco","27","Ejido Lazaro Cardenas Tab.","","1"
"437","2005","Tabasco","27","Huimanguillo, Tab.","","1"
"438","2005","Veracruz","30","Acayucan, Ver.","","3"
"439","2005","Veracruz","30","Agua Dulce, Ver.","","2"
"440","2005","Veracruz","30","Alto Lucero, Ver.","","2"
"441","2005","Veracruz","30","Chacaltianguis, Ver.","","1"
"442","2005","Veracruz","30","Chinameca, Ver.","","1"
"443","2005","Veracruz","30","Cosamaloapan, Ver.","","1"
"444","2005","Veracruz","30","Hueyapan De Ocampo, Ver.","","3"
"445","2005","Veracruz","30","Huiloapan, Ver.","","2"
"446","2005","Veracruz","30","Isla, Ver.","","3"
"447","2005","Veracruz","30","Amatlan, Ver.","","1"
"448","2005","Veracruz","30","Maltrata, Ver.","","1"
"449","2005","Veracruz","30","Omealca, Ver.","","2"
"450","2005","Veracruz","30","Rodriguez Clara, Ver.","","1"
"451","2005","Veracruz","30","Tierra Blanca, Ver.","","1"
"452","2005","Veracruz","30","Tlalixcoyan, Ver.","","1"
"453","2005","Veracruz","30","Tuxpan, Ver.","","1"
"454","2005","Veracruz","30","Veracruz, Ver.","","1"
"455","2005","Zacatecas","32","Trancoso, Zac.","","1"
"456","2006","Baja California","2","Rosarito, B.C.","","1"
"457","2006","Baja California","2","Tijuana, B.C.","","2"
"458","2006","Chihuahua","8","Aquiles Serdan, Chih.","","2"
"459","2006","Chihuahua","8","Cd. Camargo, Chih.","","2"
"460","2006","Chihuahua","8","Chihuahua, Chih.","","2"
"461","2006","Chihuahua","8","Jimez, Chih.","","1"
"462","2006","Coahuila","5","Castaños. Coah.","","1"
"463","2006","Coahuila","5","Gral Cepeda, Coah.","","1"
"464","2006","Coahuila","5","Parras De La Fuente, Coah.","","3"
"465","2006","Coahuila","5","San Pedro De Las Colonias, Coah.","","2"
"466","2006","Durango","10","Gomez Palacio, Dgo.","","4"
"467","2006","Guanajuato","11","Abasolo, Gto.","","1"
"468","2006","Guanajuato","11","Apaseo El Grande, Gto.","","1"
"469","2006","Guanajuato","11","Irapuato, Gto.","","2"
"470","2006","Guanajuato","11","Leon, Gto.","","3"
"471","2006","Guanajuato","11","Penjamo, Gto.","","1"
"472","2006","Hidalgo","13","Epazoyucan, Hgo.","","1"
"473","2006","Hidalgo","13","Mineral De La Reforma, Hgo.","","1"
"474","2006","Hidalgo","13","Nopala, Hgo.","","1"
"475","2006","Hidalgo","13","San Agustin Tlaxiaca, Hgo.","","1"
"476","2006","Hidalgo","13","Tula, Hgo.","","1"
"477","2006","Hidalgo","13","Xoloxtitla, Hgo.","","1"
"478","2006","Jalisco","14","Arenal, Jal.","","1"
"479","2006","Jalisco","14","Degollado, Jal.","","1"
"480","2006","Jalisco","14","Lagos De Moreno, Jal.","","3"
"481","2006","Jalisco","14","Tala, Jal.","","4"
"482","2006","Jalisco","14","Tlajomulco De Zuñiga, Jal.","","1"
"483","2006","México","15","Otumba, Edo. De Mex.","","1"
"484","2006","México","15","San Bernabe Tepetlaoxtoc, Edo. De Mex.","","1"
"485","2006","México","15","Toluca, Mex.","","1"
"486","2006","México","15","Zumpango, México","","1"
"487","2006","Michoacán","16","Copandaro, Mich.","","1"
"488","2006","Michoacán","16","Cuitzeo, Mich.","","1"
"489","2006","Morelos","17","Huitzilac, Mor.","","6"
"490","2006","Nuevo León","19","Apodaca, N.L.","","1"
"491","2006","Nuevo León","19","Cadereyta, N.L.","","3"
"492","2006","Nuevo León","19","Escobedo, N.L.","","3"
"493","2006","Nuevo León","19","Garcia, N.L.","","2"
"494","2006","Nuevo León","19","Mina, N.L.","","1"
"495","2006","Nuevo León","19","Montemorelos, N.L.","","2"
"496","2006","Nuevo León","19","Santa Catarina, N.L.","","2"
"497","2006","Oaxaca","20","Asunción Ixtaltepec, Oax.","","7"
"498","2006","Oaxaca","20","Juchitan, Oax.","","1"
"499","2006","Oaxaca","20","Matias Romero, Oax.","","2"
"500","2006","Oaxaca","20","San Juan Guichicovi, Oax.","","2"
"501","2006","Puebla","21","Acajete, Pue.","","1"
"502","2006","Puebla","21","Huauchinango, Pue.","","3"
"503","2006","Puebla","21","Palmar De Bravo, Pue.","","1"
"504","2006","Puebla","21","San Martin Texmelucan, Pue.","","1"
