CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_NVA_ALIANZA_PVEM,PRI_PS_PVEM,PRI_PS_NVA_ALIANZA,PVEM_PS_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PS,PVEM_NVA_ALIANZA,PVEM_PS,NVA_ALIANZA_PS,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,4,APIZACO,3,APIZACO,20,B,87,49,85,1,2,0,2,0,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,245,4,249,403,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,20,C01,68,48,68,7,6,2,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,226,9,235,402,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,21,B,65,64,60,2,4,2,5,0,26,0,2,0,0,0,0,0,0,0,0,0,0,9,0,239,9,248,392,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,22,B,107,124,88,8,3,1,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,362,7,369,698,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,22,C01,96,148,128,4,3,2,9,2,29,2,1,0,0,1,0,0,0,0,0,0,0,7,0,432,13,445,698,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,23,B,110,128,127,2,2,3,10,2,21,0,1,0,0,0,0,0,0,0,0,0,0,21,0,427,10,437,734,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,24,B,54,80,56,0,5,0,10,0,33,3,0,0,0,0,0,0,0,0,0,0,0,5,0,246,3,249,453,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,24,C01,58,82,68,2,1,3,5,0,23,1,0,0,0,0,0,0,0,0,0,0,0,4,0,247,9,256,452,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,25,B,84,96,101,7,4,2,4,0,27,1,0,0,0,0,0,0,0,0,0,0,0,8,0,334,22,356,645,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,25,C01,99,113,106,2,3,6,3,1,25,2,0,0,0,0,0,0,0,0,0,0,0,8,1,369,6,375,644,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,26,B,103,119,75,0,5,3,4,1,33,2,1,0,0,0,0,0,0,0,0,0,0,22,0,368,16,384,697,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,26,C01,78,121,81,1,5,3,12,0,33,5,1,1,0,0,0,1,0,0,0,0,0,13,1,356,14,370,696,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,B,110,102,94,1,3,1,2,16,4,0,0,0,0,0,0,1,0,0,0,0,0,8,0,342,12,354,638,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,C01,75,102,85,4,2,1,6,0,26,0,1,0,0,0,0,0,0,0,0,0,0,12,0,314,11,325,638,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,C02,92,128,88,0,2,0,4,0,33,4,1,0,0,0,0,1,0,0,0,0,0,5,1,359,0,359,637,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,B,61,72,72,1,2,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,242,7,249,503,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,C01,56,66,79,0,1,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,10,0,238,4,242,502,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,C02,62,75,91,4,3,3,5,1,26,0,0,0,0,0,0,0,0,0,0,0,0,7,0,277,6,283,502,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,S01,42,6,33,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,4,88,0,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,B,80,86,85,1,5,3,12,2,32,2,1,0,0,0,0,0,0,0,0,0,0,5,1,315,4,319,543,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,C01,74,96,78,2,4,3,8,1,25,5,0,0,0,0,0,0,1,0,0,0,0,13,0,310,8,318,542,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,C02,70,97,78,1,0,1,9,3,34,0,1,0,0,0,0,0,0,0,0,0,0,19,0,313,14,327,542,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,B,84,122,109,2,3,0,10,2,25,2,0,0,0,0,0,0,0,0,0,0,0,15,1,375,13,388,684,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C01,91,124,105,4,2,1,5,1,25,2,0,0,0,0,0,0,0,0,0,0,0,12,1,373,6,379,684,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C02,74,112,95,2,5,4,1,1,26,5,0,0,0,0,0,1,0,0,0,0,0,16,0,342,10,352,683,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C03,103,108,90,1,0,3,10,2,36,0,2,0,0,0,0,0,0,0,0,0,0,10,0,365,7,372,683,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C04,87,86,97,4,3,2,9,2,16,1,0,0,0,0,0,0,0,0,0,0,0,11,0,318,10,328,683,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C05,76,105,112,3,5,4,7,1,24,3,1,0,0,0,0,0,0,0,0,0,0,14,1,356,12,368,683,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C06,76,98,108,3,3,4,13,1,29,2,1,0,0,0,0,1,0,0,0,0,0,15,0,354,11,365,683,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,C07,78,100,116,2,3,3,10,0,29,2,0,0,0,0,0,0,0,0,0,0,1,20,0,364,11,375,683,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,B,106,108,98,2,5,3,7,1,29,2,0,0,0,0,0,0,0,0,0,0,0,11,0,372,13,385,702,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C01,93,83,96,10,3,1,6,0,31,2,1,0,0,0,0,0,0,0,0,0,0,10,0,336,10,346,702,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C02,110,75,107,2,5,0,4,3,27,4,0,1,0,0,0,1,0,0,0,0,0,14,0,353,14,367,701,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C03,114,72,104,6,5,0,6,2,28,2,0,0,0,0,0,1,0,0,0,0,0,13,1,354,13,367,701,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,32,B,84,94,112,0,2,0,2,1,16,0,2,1,0,0,0,0,0,0,0,0,0,8,1,323,11,334,589,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,32,C01,58,97,118,0,2,1,5,0,24,1,1,0,0,0,0,0,0,0,0,0,0,12,0,319,12,331,589,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,32,C02,76,88,105,3,3,2,3,1,25,1,0,0,0,0,0,0,0,0,0,0,0,10,1,318,7,325,588,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,33,B,68,102,90,4,2,0,2,0,26,2,0,0,0,0,0,1,0,0,0,0,0,10,0,307,13,320,663,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,33,C01,85,108,92,6,3,1,4,1,22,3,1,0,0,0,0,0,0,0,0,0,0,10,0,336,11,347,663,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,33,C02,70,107,93,1,5,5,5,0,28,5,0,0,0,0,0,0,0,0,0,0,0,7,1,327,17,344,663,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,34,B,106,125,90,2,0,4,10,2,42,4,3,0,0,0,0,1,0,0,0,0,0,15,0,404,0,404,696,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,34,C01,94,139,107,1,1,3,9,3,28,0,0,0,0,0,0,0,0,0,0,0,0,10,0,395,12,407,696,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,35,B,82,103,88,3,1,0,6,1,23,1,1,0,0,0,0,0,0,0,0,0,0,9,0,318,5,323,574,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,35,C01,64,92,95,1,1,1,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,17,311,574,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,36,B,90,120,66,3,3,2,12,4,18,5,1,1,0,0,0,0,0,0,0,0,0,10,0,335,16,351,655,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,36,C01,18,132,85,1,6,1,18,1,28,1,2,0,0,0,0,0,0,1,0,0,0,13,0,307,11,318,655,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,36,C02,82,107,90,2,8,3,8,1,34,2,0,0,0,0,0,1,0,0,0,0,0,13,0,351,9,360,654,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,37,B,108,110,129,1,3,0,8,0,30,2,0,0,0,0,0,0,0,0,0,0,0,9,1,401,14,415,647,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,37,C01,77,86,157,3,4,5,7,0,29,2,0,0,0,0,0,0,0,0,0,0,0,16,0,386,8,394,646,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,3,APIZACO,38,B,104,96,72,6,6,7,4,12,1,15,2,0,0,0,0,2,0,0,0,0,0,0,0,327,7,334,441,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_5.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,3,APIZACO,38,C01,88,142,55,7,9,6,10,1,10,1,0,0,0,0,0,0,0,0,0,0,0,4,0,333,15,348,441,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_5.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,39,B,47,187,109,2,3,3,15,1,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,379,14,393,549,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,39,C01,83,178,97,4,2,0,17,3,8,2,0,1,0,0,0,0,0,0,0,0,0,6,0,401,9,410,549,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,B,94,126,125,1,6,3,30,3,15,4,0,0,0,0,0,0,0,0,0,0,0,9,0,416,16,432,610,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,C01,61,133,97,5,9,1,32,3,21,5,2,1,0,0,0,0,0,0,0,0,0,10,0,380,11,391,609,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,C02,85,147,96,8,4,1,17,3,22,5,0,0,0,0,0,0,0,0,0,0,0,5,0,393,16,409,609,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,C03,73,136,95,5,7,3,30,6,26,5,0,0,0,0,0,0,0,0,0,0,0,12,0,398,19,417,609,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,41,B,108,150,119,2,6,2,15,4,23,8,1,0,0,0,0,2,0,0,0,0,0,4,0,444,18,462,692,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,41,C01,95,145,126,5,9,4,25,5,26,5,1,0,0,0,0,0,0,0,0,0,0,6,0,452,16,468,692,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,41,C02,116,115,132,5,6,2,19,1,22,12,1,0,0,0,0,0,0,0,0,0,0,7,0,438,10,448,692,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,41,C03,103,127,153,9,4,3,31,2,21,5,0,1,0,0,0,0,0,0,0,0,0,12,0,471,18,489,691,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,42,B,101,95,98,4,2,0,3,1,23,3,0,0,0,0,0,0,0,0,0,0,0,6,0,336,14,350,570,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,B,68,100,119,5,3,0,6,2,24,5,0,0,0,0,0,0,0,0,0,0,0,8,0,340,16,356,631,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C01,80,112,78,1,3,5,7,2,33,2,0,0,0,0,0,2,0,0,0,0,0,10,0,335,14,349,631,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C02,66,109,106,5,1,1,13,3,30,1,1,0,0,0,0,3,0,0,0,0,0,10,0,349,12,361,631,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C03,70,83,102,7,0,3,7,0,29,0,0,0,0,0,0,1,1,0,0,0,0,10,0,313,17,330,631,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C04,85,109,120,4,4,1,11,2,37,3,1,0,0,0,0,0,0,0,0,0,0,10,0,387,9,396,631,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
4,29,TLAXCALA,4,APIZACO,3,APIZACO,44,B,74,106,79,15,5,3,16,1,16,0,1,1,0,0,0,1,0,0,0,0,0,11,0,329,18,347,613,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf
